name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;693;0;670;3059;1364;3059;1387;0
header;219;95;219;140;1832;140;1832;95
A;1122;150;1122;179;1135;179;1135;150
A;793;268;793;269;799;269;799;268
C;1360;284;1360;310;1385;310;1385;284
A;870;392;870;392;870;392;870;392
A;1343;606;1343;607;1343;607;1343;606
A;1002;633;1002;634;1003;634;1003;633
A;1234;1333;1234;1337;1237;1337;1237;1333
A;1358;1345;1358;1345;1358;1345;1358;1345
D;794;1696;794;1720;816;1720;816;1696
A;1371;1716;1371;1722;1376;1722;1376;1716
A;1022;1891;1022;1895;1027;1895;1027;1891
A;1100;2415;1100;2419;1104;2419;1104;2415
