name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;718;0;695;3051;1390;3051;1435;0
header;235;82;235;120;1842;120;1842;82
A;1123;592;1123;594;1125;594;1125;592
A;1109;596;1109;596;1109;596;1109;596
A;1094;599;1094;601;1097;601;1097;599
A;1141;606;1141;606;1142;606;1142;606
A;1274;667;1274;670;1276;670;1276;667
C;1401;750;1401;776;1424;776;1424;750
A;1227;845;1227;846;1228;846;1228;845
A;1266;982;1266;984;1266;984;1266;982
A;1031;1014;1031;1014;1033;1014;1033;1014
A;912;1361;912;1369;919;1369;919;1361
A;729;1886;729;1890;734;1890;734;1886
A;856;2136;856;2140;860;2140;860;2136
A;1170;2267;1170;2269;1172;2269;1172;2267
A;1054;2763;1054;2768;1059;2768;1059;2763
