name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;49;0;128;3049;1077;3049;1077;0
header;594;219;594;255;1167;255;1167;219
A;681;115;681;117;684;117;684;115
B;690;1255;690;1274;705;1274;705;1255
A;1070;1959;1070;1964;1076;1964;1076;1959
B;600;2181;600;2207;628;2207;628;2181
A;637;2201;637;2206;642;2206;642;2201
A;618;2532;618;2532;618;2532;618;2532
B;576;2601;576;2624;594;2624;594;2601
A;200;2818;200;2818;200;2818;200;2818
A;869;2863;869;2867;873;2867;873;2863
A;819;2882;819;2882;821;2882;821;2882
